# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f          
       1.101163869348e+04       5.589461104071e-06       3.876570083832e+01       3.065101567434e+02       1.317144715640e+04       1.196030081710e+00       1.450523886037e+08       2.202580508260e+01       4.050077151476e+04       3.640817009025e+03       2.184490205415e+04       2.796198560894e+04       9.394847618687e+04       3.005924213534e-04       3.742730901375e-01 
       1.093505000189e+04       5.664208643500e-06       3.901720464385e+01       3.025486441087e+02       1.317119565259e+04       1.204383269125e+00       1.440408542415e+08       2.216633474365e+01       3.938580092591e+04       3.565382596495e+03       2.139229557897e+04       2.719220295064e+04       9.153568205201e+04       3.013801879093e-04       3.757826494368e-01 
       1.085899377282e+04       5.739934912983e-06       3.927022957556e+01       2.986397652459e+02       1.317094262766e+04       1.212794675870e+00       1.430363549186e+08       2.230768298382e+01       3.830152247118e+04       3.491510940217e+03       2.094906564130e+04       2.644361033343e+04       8.918570938613e+04       3.021732077894e-04       3.772955216417e-01 
       1.078346630516e+04       5.816652359722e-06       3.952478360773e+01       2.947828073587e+02       1.317068807363e+04       1.221264706195e+00       1.420388417458e+08       2.244985367992e+01       3.724709134181e+04       3.419169668053e+03       2.051501800832e+04       2.571562449606e+04       8.689690351424e+04       3.029715185743e-04       3.788116798854e-01 
       1.070846392351e+04       5.894373583085e-06       3.978087474415e+01       2.909770674135e+02       1.317043198249e+04       1.229793767135e+00       1.410482661736e+08       2.259285071750e+01       3.622168598111e+04       3.348327078396e+03       2.008996247037e+04       2.500767823068e+04       8.466765376056e+04       3.037751581098e-04       3.803310970241e-01 
       1.063398297805e+04       5.973111336365e-06       4.003851101814e+01       2.872218520055e+02       1.317017434622e+04       1.238382268538e+00       1.400645799900e+08       2.273667799080e+01       3.522450744456e+04       3.278952126277e+03       1.967371275766e+04       2.431921994098e+04       8.249639226947e+04       3.045841645090e-04       3.818537456381e-01 
       1.056001984431e+04       6.052878528571e-06       4.029770049250e+01       2.835164772256e+02       1.316991515675e+04       1.247030623074e+00       1.390877353183e+08       2.288133940266e+01       3.425477877742e+04       3.211014409774e+03       1.926608645865e+04       2.364971321256e+04       8.038159285839e+04       3.053985761537e-04       3.833795980332e-01 
       1.048657092302e+04       6.133688226229e-06       4.055845125956e+01       2.798602685296e+02       1.316965440598e+04       1.255739246260e+00       1.381176846144e+08       2.302683886441e+01       3.331174440956e+04       3.144484156685e+03       1.886690494011e+04       2.299863639509e+04       7.832176990145e+04       3.062184316967e-04       3.849086262425e-01 
       1.041363263993e+04       6.215553655206e-06       4.082077144115e+01       2.762525606095e+02       1.316939208580e+04       1.264508556480e+00       1.371543806648e+08       2.317318029579e+01       3.239466956692e+04       3.079332211488e+03       1.847599326893e+04       2.236548219597e+04       7.631547724330e+04       3.070437700636e-04       3.864408020274e-01 
       1.034120144564e+04       6.298488202556e-06       4.108466918863e+01       2.726926972661e+02       1.316912818805e+04       1.273338975002e+00       1.361977765842e+08       2.332036762491e+01       3.150283969911e+04       3.015530022571e+03       1.809318013542e+04       2.174975728515e+04       7.436130714225e+04       3.078746304542e-04       3.879760968793e-01 
       1.026927381540e+04       6.382505418383e-06       4.135015268285e+01       2.691800312835e+02       1.316886270456e+04       1.282230925996e+00       1.352478258132e+08       2.346840478807e+01       3.063555992288e+04       2.953049629717e+03       1.771829777830e+04       2.115098191088e+04       7.245788924177e+04       3.087110523452e-04       3.895144820214e-01 
       1.019784624898e+04       6.467619017723e-06       4.161723013420e+01       2.657139243055e+02       1.316859562710e+04       1.291184836561e+00       1.343044821159e+08       2.361729572977e+01       2.979215448075e+04       2.891863651863e+03       1.735118191118e+04       2.056868952599e+04       7.060388956978e+04       3.095530754916e-04       3.910559284105e-01 
       1.012691527049e+04       6.553842882452e-06       4.188590978254e+01       2.622937467133e+02       1.316832694746e+04       1.300201136735e+00       1.333676995780e+08       2.376704440255e+01       2.897196621472e+04       2.831945275100e+03       1.699167165060e+04       2.000242642448e+04       6.879800956490e+04       3.104007399288e-04       3.926004067379e-01 
       1.005647742818e+04       6.641191063208e-06       4.215619989728e+01       2.589188775058e+02       1.316805665734e+04       1.309280259525e+00       1.324374326043e+08       2.391765476693e+01       2.817435605429e+04       2.773268240926e+03       1.663960944556e+04       1.945175138809e+04       6.703898512886e+04       3.112540859745e-04       3.941478874319e-01 
       9.986529294307e+03       6.729677781340e-06       4.242810877729e+01       2.555887041803e+02       1.316778474846e+04       1.318422640920e+00       1.315136359164e+08       2.406913079130e+01       2.739870251869e+04       2.715806834743e+03       1.629484100846e+04       1.891623534263e+04       6.532558570452e+04       3.121131542305e-04       3.956983406596e-01 
       9.917067464943e+03       6.819317430871e-06       4.270164475098e+01       2.523026226154e+02       1.316751121249e+04       1.327628719912e+00       1.305962645508e+08       2.422147645184e+01       2.664440123277e+04       2.659535874591e+03       1.595721524755e+04       1.839546102370e+04       6.365661337861e+04       3.129779855853e-04       3.972517363279e-01 
       9.848088559832e+03       6.910124580491e-06       4.297681617621e+01       2.490600369565e+02       1.316723604106e+04       1.336898938523e+00       1.296852738566e+08       2.437469573242e+01       2.591086445620e+04       2.604430700119e+03       1.562658420071e+04       1.788902265172e+04       6.203090200875e+04       3.138486212154e-04       3.988080440865e-01 
       9.779589222209e+03       7.002113975562e-06       4.325363144036e+01       2.458603595008e+02       1.316695922580e+04       1.346233741818e+00       1.287806194931e+08       2.452879262449e+01       2.519752062565e+04       2.550467161776e+03       1.530280297065e+04       1.739652561578e+04       6.044731637385e+04       3.147251025874e-04       4.003672333290e-01 
       9.711566118644e+03       7.095300540155e-06       4.353209896027e+01       2.427030105859e+02       1.316668075828e+04       1.355633577928e+00       1.278822574279e+08       2.468377112702e+01       2.450381390952e+04       2.497621610235e+03       1.498572966141e+04       1.691758616629e+04       5.890475134746e+04       3.156074714605e-04       4.019292731951e-01 
       9.644015938879e+03       7.189699379096e-06       4.381222718227e+01       2.395874184788e+02       1.316640063006e+04       1.365098898073e+00       1.269901439346e+08       2.483963524636e+01       2.382920377504e+04       2.445870886033e+03       1.467522531620e+04       1.645183111604e+04       5.740213109331e+04       3.164957698880e-04       4.034941325727e-01 
       9.576935395662e+03       7.285325780050e-06       4.409402458216e+01       2.365130192665e+02       1.316611883266e+04       1.374630156580e+00       1.261042355908e+08       2.499638899615e+01       2.317316456713e+04       2.395192309420e+03       1.437115385652e+04       1.599889754949e+04       5.593840828256e+04       3.173900402198e-04       4.050617801000e-01 
       9.510321224595e+03       7.382195215611e-06       4.437749966517e+01       2.334792567490e+02       1.316583535757e+04       1.384227810909e+00       1.252244892760e+08       2.515403639723e+01       2.253518509899e+04       2.345563670428e+03       1.407338202257e+04       1.555843254006e+04       5.451256333204e+04       3.182903251040e-04       4.066321841675e-01 
       9.444170183969e+03       7.480323345429e-06       4.466266096600e+01       2.304855823323e+02       1.316555019627e+04       1.393892321667e+00       1.243508621694e+08       2.531258147755e+01       2.191476825383e+04       2.296963219138e+03       1.378177931483e+04       1.513009287523e+04       5.312360366302e+04       3.191966674892e-04       4.082053129200e-01 
       9.378479054608e+03       7.579726018349e-06       4.494951704879e+01       2.275314549243e+02       1.316526334019e+04       1.403624152636e+00       1.234833117477e+08       2.547202827203e+01       2.131143059768e+04       2.249369656154e+03       1.349621793692e+04       1.471354478917e+04       5.177056297993e+04       3.201091106268e-04       4.097811342592e-01 
       9.313244639714e+03       7.680419274577e-06       4.523807650711e+01       2.246163408312e+02       1.316497478073e+04       1.413423770791e+00       1.226217957834e+08       2.563238082248e+01       2.072470200280e+04       2.202762123267e+03       1.321657273960e+04       1.430846370273e+04       5.045250056840e+04       3.210276980728e-04       4.113596158456e-01 
       9.248463764709e+03       7.782419347875e-06       4.552834796392e+01       2.217397136561e+02       1.316468450927e+04       1.423291646323e+00       1.217662723424e+08       2.579364317748e+01       2.015412528140e+04       2.157120194320e+03       1.294272116592e+04       1.391453397064e+04       4.916850061228e+04       3.219524736899e-04       4.129407251008e-01 
       9.184133277081e+03       7.885742667767e-06       4.582034007163e+01       2.189010541980e+02       1.316439251717e+04       1.433228252661e+00       1.209166997820e+08       2.595581939232e+01       1.959925582957e+04       2.112423866262e+03       1.267454319757e+04       1.353144863555e+04       4.791767152896e+04       3.228834816498e-04       4.145244292101e-01 
       9.120250046234e+03       7.990405861781e-06       4.611406151201e+01       2.160998503529e+02       1.316409879573e+04       1.443234066493e+00       1.200730367492e+08       2.611891352881e+01       1.905966128089e+04       2.068653550378e+03       1.241192130227e+04       1.315890918901e+04       4.669914532254e+04       3.238207664355e-04       4.161106951245e-01 
       9.056810963331e+03       8.096425757710e-06       4.640952099622e+01       2.133355970167e+02       1.316380333624e+04       1.453309567790e+00       1.192352421781e+08       2.628292965523e+01       1.853492116962e+04       2.025790063712e+03       1.215474038227e+04       1.279662533883e+04       4.551207695443e+04       3.247643728431e-04       4.176994895635e-01 
       8.993812941142e+03       8.203819385891e-06       4.670672726480e+01       2.106077959879e+02       1.316350612997e+04       1.463455239826e+00       1.184032752887e+08       2.644787184623e+01       1.802462660321e+04       1.983814620659e+03       1.190288772395e+04       1.244431478303e+04       4.435564373085e+04       3.257143459841e-04       4.192907790172e-01 
